name	rawTweet	date
Military Matters Podcast	@miketheredleg We talked about exactly that situation in our podcast with the creators of the ACFT! The episode dro… https://t.co/XLDHFQ9VDH	Feb 05 2020
Military Matters Podcast	Tommorow our latest episode of the Military Matters Podcast is all about military fitness and how it's changing!… https://t.co/fq6xGcP998	Feb 05 2020
Stars and Stripes	"RT @StripesMMPod: Tommorow our latest episode of the Military Matters Podcast is all about military fitness and how it's changing!
#militar…"	Feb 05 2020
Tuzedaze	RT @101stAASLTDIV: New test, new equipment. #ACFT https://t.co/Gdgd8Oaif4	Feb 05 2020
x	Note to self: See if BN can invest in strips of AstroTurf for ACFT. Destroyed PT field this morning. https://t.co/nChbreB41L	Feb 05 2020
Sig	"Stupid army is stupid.

But I shall cease bitching, since some poor bastards were taking an ACFT this morning. https://t.co/JxI0viRDxO"	Feb 05 2020
YMML ATIS	INFO Q. RWY 0 9 2 7 CLOSED DUE WORKS.TWY ALPHA NORTH OF TWY ECHO CLOSED.DEPARTING JET ACFT EXPECT BACK TRACK TO FUL… https://t.co/ng7eCDzVzO	Feb 05 2020
MadSweeneyHH🥃	@PanelExpertSGMs Yes. And everyone knows that when the windshield wipers are not working properly, it’s time for a… https://t.co/neMgPkf7fn	Feb 05 2020
Thomas Jenkins Made It to 2020	"@ChemicalFire So wait: The CO is authorized to go to the gym and train for the ACFT during ""Army PT Hours?""

Is thi… https://t.co/sATr5D9GKd"	Feb 05 2020
VTARNG	"As The #VermontArmyNationalGuard transitions to the ACFT, are there any questions about the new events?
-
-
-
-
-
-… https://t.co/G9BLx9yBVB"	Feb 05 2020
Kustert	"RT @USArmyReserve: The #ACFT enhances individual &amp; unit readiness by providing an opportunity to become more physically fit.

Learn more he…"	Feb 05 2020
YMML ATIS	INFO R. QNH: 1019. EXP GLS OR ILS APCH. RWY 16. RWY 0 9 2 7 CLOSED DUE WORKS.TWY ALPHA NORTH OF TWY ECHO CLOSED.DEP… https://t.co/62RV4KeknF	Feb 05 2020
Tenn. National Guard	"🏋️‍♂️ Want to get leg up on the new ACFT? Get the Army's PRT app!!
It’s free, helps you calculate test scores and l… https://t.co/GYilbJBa9k"	Feb 05 2020
Melania Muresan	RT @mountain_six: 1-32 CDR burning it down on the ACFT deadlift this morning with 340lbs. Leaders with the led. CTG. https://t.co/Z0PNyVdraS	Feb 05 2020
YMML ATIS	INFO S. RWY 0 9 2 7 CLOSED DUE WORKS.TWY ALPHA NORTH OF TWY ECHO CLOSED.DEPARTING JET ACFT EXPECT BACK TRACK TO FUL… https://t.co/QtsqiagTd9	Feb 05 2020
YMML ATIS	INFO T. WND: 170/6. CLD: BKN014. EXP GLS OR ILS APCH. RWY 16. RWY 0 9 2 7 CLOSED DUE WORKS.TWY ALPHA NORTH OF TWY E… https://t.co/SnFIjFdarz	Feb 05 2020
chris.g.messina	"RT @TNMilitaryDept: 🏋️‍♂️ Want to get leg up on the new ACFT? Get the Army's PRT app!!
It’s free, helps you calculate test scores and lays…"	Feb 05 2020
25th Infantry Division	"Training for the ACFT like...

#WorkoutWednesday #TropicLightning #AmericasPacificDivision https://t.co/6AYVugWxaq"	Feb 05 2020
Michael Berard	"RT @25thID: Training for the ACFT like...

#WorkoutWednesday #TropicLightning #AmericasPacificDivision https://t.co/6AYVugWxaq"	Feb 05 2020
SNAFU SGT	RT @ChemicalFire: Note to self: See if BN can invest in strips of AstroTurf for ACFT. Destroyed PT field this morning.	Feb 05 2020
Chris Greenleaf	@Clim8Resilient @ChemicalFire Seems like he was taking the ACFT during PT hours	Feb 05 2020
194thEN_BDE	"RT @TNMilitaryDept: 🏋️‍♂️ Want to get leg up on the new ACFT? Get the Army's PRT app!!
It’s free, helps you calculate test scores and lays…"	Feb 05 2020
WDON RADIO	"RT @25thID: Training for the ACFT like...

#WorkoutWednesday #TropicLightning #AmericasPacificDivision https://t.co/6AYVugWxaq"	Feb 05 2020
Modern War Institute	Who says you can't—or shouldn't—do PT in the field? https://t.co/sEnNK1zoiT	Feb 05 2020
yscbatis	INFO D. START UP APPROVAL RQ FOR ALL TRAINING ACFT. WORKERS &amp; EQPT OPERATING WI RWS 35. OUTSIDE RWY SIDE STRIPE. CL… https://t.co/Zw6Pwpg9uZ	Feb 05 2020
$hannon	we have a ACFT tomorrow and I’m not even gonna try, this shit is dumbbbb, we are about to leave.	Feb 05 2020
WDON RADIO	RT @USArmyReserve: The #USArmyReserve’s 81st Readiness Division received more #ACFT equipment today! https://t.co/dXSqHwJB3b	Feb 05 2020
yscbatis	INFO E. START UP APPROVAL RQ FOR ALL TRAINING ACFT. WX: SH IN AREA. FU HZ. CLD: SCT015, SCT025. EXP ILS APCH. RWY 3… https://t.co/FW8C7IYT4n	Feb 05 2020
U.S. Army Reserve	The #USArmyReserve’s 81st Readiness Division received more #ACFT equipment today! https://t.co/dXSqHwJB3b	Feb 05 2020
Naveed Junejo	RT @USArmyReserve: The #USArmyReserve’s 81st Readiness Division received more #ACFT equipment today! https://t.co/dXSqHwJB3b	Feb 05 2020
Jason Schmidt	RT @EighthArmyKorea: ACFT app rolls out to help Soldiers get fit, protect their data https://t.co/SEefc0j8Ub	Feb 05 2020
Anthony R. Haynes	RT @USArmyReserve: The #USArmyReserve’s 81st Readiness Division received more #ACFT equipment today! https://t.co/dXSqHwJB3b	Feb 05 2020
Sol Sukut 20+C+B+M+20 & Alive at Conception	"#fitness #DnDFitness
5miles #running with 10x400 hill repeats @ 6%, based on power, about 5k effort during the repe… https://t.co/Bo0M65ArUO"	Feb 05 2020
yscbatis	INFO F. WX: FU HZ. VIS: REDUCING TO 8 KM IN SH. WIND: 120/8, TW 5 KTS. CLD: SCT012, SCT020. EXP ILS APCH. RWY 35. S… https://t.co/SG8ThA3Vte	Feb 05 2020
clockoff94	RT @USArmyReserve: The #USArmyReserve’s 81st Readiness Division received more #ACFT equipment today! https://t.co/dXSqHwJB3b	Feb 05 2020
✜777	woke up to a surprise ACFT for WTT smh get me tf out this shit dawg	Feb 05 2020
Michael	Acft w 20 degree weather, 8 mile ruck w 12 degree weather, 3 nights 4 days in the field w 5-10 degree weather. This… https://t.co/oDNfkQUyyC	Feb 05 2020
GMlog via GeigerNT	RT @USArmyReserve: The #USArmyReserve’s 81st Readiness Division received more #ACFT equipment today! https://t.co/dXSqHwJB3b	Feb 05 2020
yscbatis	INFO G. TMP: 20. WIND: 080/14, ALL XW, OCNL TW 3 KTS. CLD: SCT012, BKN018. EXP ILS APCH. RWY 35. START UP APPROVAL… https://t.co/a7sRmOZfvJ	Feb 05 2020
